word,x_coord,y_coord,word_count,rank
tai_tokerau,62.354053,-0.78710544,476,283
māna,-10.179681,6.9881244,475,284
hokona,-71.153114,-13.943739,474,285
pāmu,-8.307235,-63.432213,473,286
ope,14.445535999999999,12.940495,469,287
ākarana,-11.190392999999998,28.438121999999996,466,288
whakamutunga,3.2835886,-4.2544427,465,289
wairarapa,57.183628000000006,3.9054887000000003,465,290
moananuiakiwa,3.4098885,-31.404903000000004,463,291
whare_wānanga,-25.96617,18.398695,463,292
tuarua,-0.10776351,41.277695,462,293
iho,-4.985661,-17.700008,461,294
ngaro,-14.207007999999998,-23.907170999999998,454,295
pēnei,-10.287942,-22.226694000000002,454,296
puhi,43.555183,27.636868,451,297
tahuri,7.755455499999999,-8.097899,450,298
whāia,-2.862084,-12.726019,448,299
papa,35.463817999999996,-44.615,448,300
tini,-11.730972,-18.976357,447,301
mihinare,-10.695387,38.896114000000004,445,302
whakahē,-35.461025,-4.115146,445,303
ingarangi,-8.952169999999999,26.600196999999998,445,304
whakaahua,-39.45125,11.395453,444,305
kōti_whenua_māori,-60.05631999999999,-1.9095148999999998,444,306
ope_taua,14.553636,13.282975,444,307
tamaiti,29.222343,46.706559999999996,443,308
tokomaha,-13.162491000000001,-19.412169,441,309
āta,-20.31338,-22.059038,440,310
rerekē,-27.486387,-28.68817,439,311
ngāi,45.940715999999995,30.400537,439,312
rauparaha,33.633514,25.350514999999998,437,313
ara,8.831822,-13.085069,436,314
nōna,-20.627544,-13.139745999999999,436,315
kāre,-19.364708,-19.729797,436,316
noa_iho,-13.533789,-25.224712,433,317
hoa,-4.110224700000001,13.835402499999999,429,318
kaiārahi,-3.3288599999999997,28.23491,429,319
huarahi,8.601846,-12.694108,428,320
whakataetae,-26.276822999999997,29.527592,428,321
tīma,-26.289564000000002,31.187203999999998,428,322
whiwhi,-23.45073,6.6577225,427,323
takoto,-8.975301,-5.402671,424,324
waho,16.629804999999998,-11.107448,422,325
kōti,-60.23563000000001,-1.7580726999999998,422,326
raki,56.419582,-11.994164999999999,419,327
patu,15.802745000000002,-29.761908000000002,419,328
tatauranga,-20.758184,-40.293774,419,329
pō,14.580698000000002,-19.411013,418,330
kerēme,-59.551143999999994,-5.076908,417,331
kotahitanga,-28.676168,38.31754,417,332
ngāti_toa,42.351321999999996,23.199973999999997,417,333
whai_wāhi,-31.966375,-3.7114053,416,334
tipuna,41.69547,35.482788,415,335
pōneke,-11.215866,28.24502,413,336
kaipuke,36.05015,-14.158284,412,337
tuhi,-45.07677,19.443703,409,338
tāmakimakaurau,46.704879999999996,11.043286,406,339
kaimahi,-56.87226999999999,-14.949508999999999,406,340
kōhatu,12.088596,-48.49100000000001,400,341
whāngai,-0.9575376,22.166368,396,342
hokinga,6.9750433,-1.1624287,396,343
kamupene,-42.375071999999996,38.059505,396,344
iti,-14.985585,-41.03407,395,345
kaitiaki,-43.69484,-8.614514999999999,395,346
ikaamāui,61.67411800000001,-12.799911,392,347
ehara,-18.230478,-19.70365,392,348
mei,27.486420000000003,8.475571,392,349
tapaina,7.0507550000000005,3.9805697999999996,391,350
whakarite,-28.191093,2.9233067000000004,388,351
tūhoe,48.060016999999995,35.228046,388,352
whakamahi,-42.215496,-40.026405,387,353
kanohi,-23.24687,45.489162,385,354
patua,31.482925,-8.904073,384,355
pānga,-67.78184499999999,-9.739918,384,356
wiremu,9.301109,51.94082,383,357
ngāti_kahungunu,50.36902,34.108593,381,358
hune,27.816916,8.609697,380,359
whā,3.1054535,-15.302585,377,360
