x_coord,y_coord,word
-1.5815699,2.186171,whakawhānau
-1.2603724,-2.5604699,pārekareka
-2.6245553,1.185384,rō
2.4169981,2.567768,horowhenua
4.101353,0.40946832,ngāti_pāoa
0.73977894,-3.4892669,rohe_pōti
1.1592323,-2.512962,roera
-1.1425363,-3.8031006,taiopenga
-2.2025588,-1.2929138,whakatūtū
0.14833114,-2.473684,hōnore
2.3847764,-1.8579508,parore
-1.3455317,2.4166753,uwhi
-1.9640913,-0.2342873,wawe
-0.5125062,1.2819778,hao
-1.9005711,0.59740704,nekeneke
-2.065992,1.1391448,kaitā
-0.04748791,-1.5953594,taitamariki
-0.66712993,-1.8974206,tīmataria
-3.1434703,-1.350745,whakarato
-2.070796,2.135051,pakupaku
1.0436523,2.8085482,marangai
-1.1474286,1.425447,anōtia
-0.2948943,2.2109354,mōkai
-1.507302,0.18424782,tatau
3.8925989,-0.5898408,waimārama
-2.5243618,-1.2799008,whakapakari
-2.8918025,-2.124775,tūāpapa
-1.3345134,-2.3757179,kaingākau
3.9982173,-0.029223835,huānga
-0.82650405,-2.9054618,whakaakona
0.92415947,0.15824932,takatū
-1.7100865,-1.6831125,whakahauhau
2.0604312,-1.5080261,mōkena
-1.8322697,-0.11833125,hāunga_tērā
-2.6347716,-0.033858716,taunaki
1.4102651,3.0756233,ākau
-0.46604928,2.2796679,pōtae
2.7936313,2.2799556,ūawa
0.32683846,-3.3777194,komiti_whakahaere
-2.458531,-1.7013007,whakapūmau
-1.7715623,-0.8666775,tinihanga
1.616927,-1.8548812,kāwana_hōri_kerei
2.17593,2.2213182,waimate
2.2979453,-1.7455552,koreneho
-0.74262387,-0.7372816,whakatupuranga
-0.9148404,1.1611537,nanakia
3.0922523,-0.31221142,māhanga
-0.19657204,0.2933341,tuatahitanga
3.4366589,0.9794234,kurahaupō
-2.326748,-2.4180725,tūāhua
-1.1999537,-3.354839,kaitito
3.2264624,-2.8687782,rina
2.503906,-0.97150904,moetara
-1.8695786,0.40995196,tauhou
-1.2968692,-0.9179904,whānuitia
-1.5639126,1.5121684,oro
1.8398309,0.8164177,whakaruru
-0.7214445,-1.3632803,tohungia
0.52180237,-4.318235,rīki
-1.9228208,-4.2586727,kohinga
-1.5145451,0.22475007,ināianei
0.52361524,0.17493795,ohorere
3.8416526,0.4275468,ngāti_kurī
4.4706173,-1.4146576,kōhungahunga
1.1696653,-2.29713,kāwana_tianara
-0.39908955,3.3439963,hū
3.6560626,-2.1162372,hōhepa
-1.2981887,-0.45974454,ahurei
-0.66046184,-3.387256,pūtahi
-0.29901594,1.5649407,waka_ama
2.5928893,-0.76140165,pikinga
-0.62353396,-1.7413436,whakahaerehia
-1.4470633,-0.7227539,ārikarika
-2.7944787,-0.20899324,paheke
-0.037997376,-1.8830265,whakamahara
1.8271939,2.828957,rakiura
2.020648,-2.489558,rōpū_hāhi_mihinare
-0.6574492,-1.7454017,whakahaeretia
-1.075625,-0.03163172,whakamaua
-0.6133894,1.2339479,ahiahi
-0.19315143,-1.2637495,nekehia
-0.54810935,2.8070831,peita
-1.5573858,-1.3137988,tautiaki
-2.1211689,0.95262456,whai_hiranga
-3.6164777,-1.8891181,rīpoata
2.3458655,2.5805316,ngāmotu
3.1452916,-1.0678988,iwikau
-2.4763846,0.07155018,pātaihia
2.2823832,1.9755175,pārāwai
-2.00015,1.7467109,kaihokohoko
3.1012568,-0.45808032,purewa
-1.9974291,-2.6807091,onamata
0.2200851,1.9725015,pere
-0.88259804,1.8769561,koi
-1.6282077,-3.61654,ōkawa
0.9759346,2.5989697,ngaru
1.784689,3.0455604,kūrae
4.1466246,-1.6353947,ōna_tuākana
-0.13879582,0.29287872,tūtakitanga
0.5637557,-3.4628482,kōwhiringa
3.6189537,-0.34225124,kere
2.170297,-2.693217,tamahau
-3.2327206,1.182567,tekau_mā_waru
1.5915955,-1.8992684,wheoro
-0.85947096,2.815058,kākāriki
-3.7432044,-0.22376217,$_miriona
-1.6750654,-4.3242106,rangikāheke
2.26794,3.0127728,whārua
0.4750202,-2.027703,tuatahitia
-3.1624258,-1.5845877,nawe
-3.6844325,-1.9212743,āture
-2.4304576,1.6962011,mākete
-1.0635035,-0.40384543,tiakina
3.3257747,-2.1859214,hoa_wahine
-0.84510684,2.039185,pia
1.2070305,-2.624637,tīpene
2.8551908,-0.14223339,tinirau
-0.7109087,-1.3406999,meatia
-0.5998705,-1.5509707,rēhita
2.0728762,-0.9059247,wākana
0.7481215,-3.4582927,pōtitanga
2.3830836,-1.4296004,whaanga
2.3375297,-2.3618536,kaihau
-1.9491392,1.8860055,kohikohi
-0.1536813,1.5091487,kaihōpara
-1.5519017,2.5286987,hī
-1.3797584,-1.0379081,awhi
0.13749012,-0.88836616,whakatapua
-0.6904949,2.710872,uhi
-2.652624,0.6381096,iti_noa
-1.0261678,3.0314045,kōwhai
-3.7470422,-0.3300963,wāriu
-2.2761533,-3.6469266,tāngia
-2.1755648,0.34256655,tahumaero
-2.386324,-0.83004034,whakakaha
-1.7430887,2.9250197,kaimoana
3.5210197,-0.3852948,rongomaiwahine
0.12764008,0.62642676,whara
-1.5852193,-3.7762892,irirangi
-3.7322462,-0.6124503,tāke
2.5305316,-0.77844316,pūoho
3.9313529,-1.3554509,mārenatanga
-0.7695117,-3.915887,wīata
2.8767538,-2.6595225,rōpiha
-2.7285488,0.89908856,ruarua
-1.5208973,2.9906507,tī
2.120453,1.8249699,porirua
-1.2377162,1.8359879,makariri
-1.6056134,3.1228716,īnanga
-2.1648324,2.4882429,witi
-0.035329256,2.6910584,tumu
-3.3590622,-0.6179604,raupatutia
-1.5745951,-1.6064775,manaakitanga
2.84767,-0.1815156,pani
-1.8215777,1.1903398,tā_moko
2.4687545,1.9226192,tokaanu
-0.98700553,-0.37787488,waihotia
3.652393,0.48902577,marutūahu
2.6478386,2.6634138,tai_tonga
-2.6124048,-0.27920192,rauemi
0.17864104,-3.5075116,kaunihera_ārohe
-2.6880243,-1.6644919,whakawhitiwhiti_kōrero
-1.7608649,-0.9675252,whakaarohia
1.5267091,-3.247012,hāhi_mōmona
3.4212458,-0.08111032,porourangi
1.1416832,0.12725472,kōkiritia
2.913373,-1.9454868,iriiria
1.9930359,-2.0828886,papahurihia
-0.14399832,1.4020479,hāmoa
-0.8602808,3.5505745,keria
-2.0074122,1.7439984,whakataka
2.4494104,2.5092819,waitōtara
-1.495041,-0.16194382,tāpae
2.0603333,-2.2114522,ōhākī
-1.1811482,1.7346113,tāhae
3.9478545,0.36927512,ruahine
-2.5398426,-1.0776441,hapa
-1.3618279,0.09236312,matemate
0.8610777,-3.4495926,kaitōrangapū
0.8604675,-3.5332072,rōpū_tōrangapū
3.4872522,-2.278834,tame
0.5719789,-3.9830953e-05,rīriri
-2.547506,0.3928306,taunakitanga
-0.6583826,2.7729244,whāriki
2.4672377,1.8189125,māngere
-0.4687649,0.099832855,oho
-0.29655617,1.3196225,ūropi
0.5101133,0.5630863,whakapaetia
3.8546844,-0.08757396,ngāti_pikiao
1.1648402,-2.4539638,kawenata
1.6576122,-3.14981,ringatū
2.3800895,-1.5986307,āperahama
-3.1433961,-1.1161559,tāpoi
1.9874756,1.7837116,hōtēra
2.8655722,-2.5269256,taare
2.9776816,-1.8545442,rāniera
-2.1533744,2.435512,tupeka
-2.1418746,1.7809409,whakapai
-1.0599838,-0.66240793,whakahuatia
-1.2066774,0.9790495,tōku
-1.4016812,2.0397503,mātao
-1.8763874,-3.1439936,korero
0.303047,0.940636,tūkinotia
1.7135538,-1.9209055,hōri_kerei
-0.03548238,0.210728,whakapaunga
3.417831,1.0699109,horouta
-1.9189408,-2.6845758,takenga_mai
-1.105211,-0.2824679,rongohia
2.5401728,2.9974828,waimana
-2.554442,0.47174537,korekore
-2.2445266,-0.86021066,tūkino
-1.7275167,-0.7439585,pīrangi
-1.0266808,-3.9842253,pūoru
0.21768661,-1.4435823,piupiu
0.6870547,-3.3366673,kaunihera_ture
0.11393354,2.6779556,rūma
0.13189547,0.6182956,mate_kohi
1.8472197,1.7361059,tikitiki
3.0744717,-2.8133535,awatere
2.5294752,-1.8992583,kurupō
-1.6615527,-0.8543151,menā
1.1362193,-3.2422342,tāite
2.4624457,-2.6269217,pītama
2.4373808,-1.4392278,tōpia
-2.4709888,0.77657044,kapi
-2.3498363,-0.10751595,tareka
-2.5831504,-0.20564303,whakamahinga
-0.39337084,-0.5457748,poua
1.0924224,0.94888705,takina
-3.7118785,-0.253344,pāuna
-3.4626162,-1.6885703,tūtohu
3.3342423,-2.1116817,waaka
0.4003874,1.7919912,whiria
0.2315318,0.07761549,mātakitaki
2.5428197,-2.9615064,taiāwhio
-0.949423,2.9606142,tapahi
1.4006394,-2.2053611,kāhui_ariki
-1.782794,-2.7556431,pepeha
-2.2153957,-1.1566043,totohe
3.6885858,-0.17681055,karangatanga
-3.2701175,-1.2678958,hao_ika
-2.6580148,-2.5245898,nōhanga
1.0101134,-2.6154237,wēra
-2.6235363,-0.06325201,nohoia
1.3522534,0.22220641,ōrākau
0.13818674,-3.3013327,rōpū_wāhine_toko
2.6418579,-0.7913564,nukupewapewa
2.2891212,-1.6169147,ngātuere
-1.2176553,3.0898707,huka
-0.66387707,3.4956462,pungarehu
-3.249911,0.3957065,miriona
-2.5550346,1.550402,pēke
2.5543973,-2.979754,meihana
-0.87611747,-0.23196769,utaina
-2.4023073,1.776978,waea
-1.487972,3.3685617,maroke
-0.9257577,3.1973734,mānuka
3.8821826,-1.9222044,tana_hoa_wahine
-0.7661233,3.589134,awaawa
-0.8963382,-1.4915032,koa
2.3731925,-2.8130183,ruka
3.744197,0.18751071,kāwai_rangatira
-0.7545171,-2.9029343,whakaoti
2.4005542,1.9667342,waerengaahika
3.3460236,-1.7226996,īngoa_karanga
0.8103751,-3.2993362,pīhopatanga
1.3460323,1.4229335,nehu
-0.21271384,1.5952177,hōpara
-1.8490797,2.7324076,hāngī
-0.91899085,-0.15710877,unu
-2.1443753,-1.4536654,kūare
1.2652662,0.24301189,marau
3.2589862,0.81894326,pāoa
-1.1614941,0.44628632,muia
-2.9961417,-1.8643402,whakahou
-1.1950887,-2.9845593,rawe
0.434765,2.3027818,kōhanga
2.7460206,1.8507451,pōrangahau
1.3043357,0.18057656,mauheretia
-1.4424098,0.1281587,nō_konā
-1.9382883,-2.8917615,nehe
-0.9468885,2.416271,pouaka
0.47975472,2.238405,whakakī
0.8207261,-2.0751817,pōhiri
-2.3222597,-0.45403895,whakapaua
-3.8445055,-0.6712412,penihana
1.0781465,-0.9573724,kakari
-1.7512501,-1.2291797,kī_taurangi
-2.477048,-1.6409686,kaikiri
-3.2432323,-0.007882046,papakāinga
1.6707857,0.8054295,nū_pāremata
-0.99121207,2.868327,tūī
-0.28956044,1.2516606,kuki_airani
-1.6516002,3.1256413,pāua
-1.4057404,3.3880396,pā_tuna
-0.7514706,1.2340361,hōtoke
-1.7070014,2.6427958,maramara
-3.918022,-1.7184113,hei_āteha
2.4604516,-0.57002056,kāeaea
3.3767633,-0.5099651,kōpū
4.097944,-1.2239261,whāea
-3.526741,-1.9129503,kaitono
0.7508908,2.2291608,poti
-1.7831364,-3.2772322,ipurangi
-0.8686716,-3.8696053,ngahau
-0.78021634,1.4280736,rēhia
4.0112576,0.30144212,ngāti_ira
2.3232656,-1.8947498,karu_whā
-2.2639182,-0.41987547,pōhara
3.183822,-2.8630998,arihia
-0.6540096,-1.6109813,auau_tonu
1.8781925,-2.9663227,hāhi_wēteriana
-2.673961,-0.2589178,panoni
-1.6154153,3.386289,waipuke
-0.6561478,2.466005,kakī
2.1681302,1.8358964,waihī
-1.2388602,0.40520987,tūtū
-2.4007413,0.4870375,kāpā
-0.20499203,-0.22681728,maranga
-2.7520375,-1.7337488,kaipakihi
1.6184145,2.7565217,tia
-1.8814456,-2.6232765,koiora
1.8239316,3.0296957,hakaroa
1.7805158,2.8024178,tomokanga
3.0929804,-1.737316,mea_tapa
-0.33149597,-0.64015555,whakaingoatia
-1.9064786,-3.5329347,reo_ingarihi
-1.4820688,-1.1354432,whakakīkī
-1.255351,-2.0789702,pukumahi
-2.9706483,-1.0949608,paheketanga
-1.5040404,2.9195616,pua
3.1279044,-2.5002947,hikawera
-1.6408333,-4.5529757,zealand
1.6474656,3.0666769,tūhua
2.1819344,3.007794,whaitua
-0.21318415,2.599379,raukura
-1.8904768,-0.7792373,tūpato
-3.0440786,0.4021141,iti_iho
0.36553892,-1.0021014,pōwhiritia
-0.19341624,-1.3536817,whakawhitia
1.3795916,-3.097401,temepara
3.0112994,1.0718426,muriwai
1.3029114,0.40529934,tukia
-1.1903082,2.962908,papa_rākau
2.6244197,1.9770519,nūhaka
3.8682973,-1.7664163,horomona
2.5630171,-1.1460829,tūpaea
2.5730157,-1.0344833,horetā
4.08496,0.4870038,ngāti_kuia
2.8646479,-2.6355865,tāpihana
0.87653315,-3.147214,kaiwhakaatu
2.8968666,-0.84766054,pairi
-1.0135323,-0.2741238,heri
-0.65077937,-0.38460305,katia
-0.7225276,-1.4046499,tāwhai
-0.05307565,2.2351656,tawa
-1.50203,3.0436428,mangō
-2.038956,0.20973864,takahi_manatārua
-2.035332,0.19483335,kōnae_nei
-1.2657166,-1.3288227,kōnae_whakapā_atu
-0.5280104,-2.5997908,ātau
1.8915974,1.4528996,tōpū
1.8054951,3.0319643,kokoru
3.12123,1.3377757,rākaihautū
1.6883936,2.8730643,tauihu
-3.6764631,-1.6530737,āteha
1.6877095,-1.4077469,rewi_maniapoto
-1.9334276,-0.9299294,whakaiti
-0.8770943,-3.576041,waiatatia
2.3215923,0.18238676,tāwhirimātea
-2.5764139,0.6563508,pahure
-3.4411814,-0.7948413,whakangao
-0.613218,-1.4980454,hīkaka
-2.7358375,-0.79202265,whakawhiu
-0.5185119,-2.6955488,karahipi
-1.9313332,2.2897565,kaka
-2.3576515,1.9630116,kāri
-3.0310402,-2.5163221,whakapuaki
0.9715023,0.25913122,kaiwawao
2.9096663,-1.2461631,whenuanui
0.6874322,-2.60686,paraihe
3.6433206,-1.9924022,hana
0.0648361,-1.6504341,hoi_anō
3.769365,-1.9401516,hera
-0.85753626,-2.377349,kohi_moni
1.698541,-3.118396,hāhi_mihingare
-0.45255575,-2.7195947,kaute
-2.8460634,-1.5865326,pāpori
2.9987335,-1.9097096,iriirihia
-1.8725613,2.7483084,whakatipuria
-0.57736665,0.9458937,tōmuatanga
-3.3446767,-1.4916409,whakatōpū
-3.7488976,-0.30978343,uara
2.6526403,-1.3012042,rāpata_wahawaha
-1.6307558,2.3123233,ruku
2.0414448,3.0281527,waitematā
2.0385993,-1.4625006,panakareao
-3.8816187,-1.6705284,act
-3.218492,1.1702479,mā_rima
-2.6713998,0.9184002,toe
2.3221107,1.9725928,pipiriki
1.5885975,-2.8603337,rua_kēnana
2.5300488,1.6845821,hūpēnui
0.095077224,2.9122906,tekoteko
4.023837,-1.7925948,mahue_iho
-0.27322972,-2.8256512,hukarere
1.9221935,0.9508377,maungatautari
-0.013091614,0.70644283,rūmātiki
-0.55677927,2.8130875,tāniko
-1.9498789,-3.038544,tauiratia
-3.3314002,-2.355913,whakataua
-0.453073,-1.2455673,maumahara
-2.123979,2.5750132,mīti
2.77892,-0.21329705,ruatapu
-2.8025107,-0.80322134,whakamutu
0.9445206,2.0416589,tima
-1.0707803,0.6754095,ratou
-1.4306291,-2.5763361,takatāpui
-1.2965946,0.5334148,horapa
1.0518581,-1.0306076,īhipa
1.1158098,0.16197278,houhia
2.797163,-1.2154647,tūhaere
3.2652583,-2.7835243,ānaru
-3.4608612,-1.2296876,whakanohonoho
0.4920331,-3.275,kōwhiria
1.822836,-1.4801419,hīroki
2.500814,-2.2208047,harawira
-0.63944715,1.761487,pāmamao
-1.6856785,2.5293512,kīnaki
4.0782094,-1.742939,whaitiri
-2.6223938,2.0112813,ihu_oneone
-1.8081809,-2.480572,kupu_whakarite
1.6741974,2.9837482,maunganui
-0.56087136,0.98585653,roanga
2.1413996,1.9436505,pitoone
-1.8376582,-2.3838854,koianei
-3.031288,-1.7735822,whakawhānui
-1.098663,-2.9375772,āringa
-1.5499992,3.0225682,tunu
-2.9238882,-2.0476859,whakatinana
-0.17267819,1.7734025,waka_hourua
1.1663946,2.0976975,tapuwae
1.7706723,3.061051,mānia
1.2308587,2.5303495,poutini
-1.5315614,-1.4750372,whakawai
-0.5614853,2.8500352,rātā
-1.6735337,3.0409906,koura
0.92038965,-0.55406314,rongomau
3.3158536,-0.691224,waitohi
2.0231502,3.0610354,whakateraki
2.7363582,-2.2759938,tūreiti
4.2054567,-1.3325229,whakatipua
1.2921797,0.31595564,tukinga
0.11818438,-2.653267,emepaea
1.2926484,-2.377758,tuarima
1.751657,-3.11611,hāhi_katorika
3.627858,-0.026670039,ngāti_tarāwhai
-1.6536763,-3.16799,karaipiture
2.1164725,1.9121678,kō_tata
0.49889302,-4.396888,tēnehi
-3.7683792,-0.57403535,kaiwhiwhi
1.302475,-0.38290712,āperire
2.507342,-2.524925,pānapa
-2.1268084,-2.7686603,maramataka
-1.7251954,3.1188586,pipi
-1.9583561,-2.1781166,kōnae_nō_sound
2.426419,-1.0479981,ruatara
-1.4085585,1.9567566,āhuarangi
-0.2230943,2.1088586,whakatere
3.320425,-1.0931464,tūtānekai
0.64993745,-4.187596,toanga
1.8154247,2.7292588,whangaroa
-0.86157614,2.244009,ngutu
4.102555,0.046969604,āti_haunuiapāpārangi
-1.4350725,-2.0396385,kakama
-1.0209305,0.7502089,haramai
-1.5180347,-2.8971713,pūtaiao
-0.65289754,-3.4084964,papa_tongarewa
1.4881083,3.0444117,whakarunga
2.5389051,1.9290395,panguru
-1.1747824,2.7589052,tapahia
3.8761413,0.17998664,ōna_tūpuna
-1.971012,1.9828349,whakatupu
1.6063001,-2.4023001,ātairangikaahu
-2.027475,2.3602943,horoi
-2.2207015,-2.1992137,marea
1.9188976,1.7104795,poutāpeta
-2.2683287,-2.1349308,whakaoranga
-2.4571364,0.2393175,toitū
-1.9214985,1.8435004,patu_tohorā
0.4656142,-3.141647,whare_paremata
-1.5577215,-1.7732818,whakamihi
-1.8828304,-3.9893413,pakimaero
-2.2654343,-0.6303443,whakamua
-3.7298574,-1.8788427,uiui
1.8434837,-0.9956933,maihāroa
-3.531312,-1.4048281,raihana
1.0131028,-1.2425604,aotearoa_th_māori
1.8731151,-2.9525619,wēteriana
1.3862873,-2.2788212,tūmate
2.1866763,-1.2457062,mete_kīngi
-0.66887814,-0.2916301,kīa
-2.0077775,0.04410101,korenga
-2.4696872,-0.048894428,whakawhitinga
0.21872504,-3.445344,porowini
-1.580857,-1.8189276,whakawhirinaki
1.6725799,3.0753312,rangitoto
-0.51320124,0.8082759,kā
-2.4005256,2.030786,ohu
-1.0702871,1.0834967,ra
1.4986359,2.51182,rae
-3.4171507,-0.77683115,murunga
-2.4061313,0.89393574,kitea_tonutia
-1.6053047,2.4297884,kēkeno
0.58496904,3.1205752,ngāwhā
2.4917173,1.5721945,tuahiwi
0.39725888,-1.6751381,tangohia_tēnei_whakaahua
2.5774672,1.7336287,hāwera
2.339589,-0.4783996,mākutu
-1.8678336,0.4594341,mōrearea
2.6351604,-2.5261245,pane
-1.9184064,-3.183503,io
-1.8319678,-4.1509805,whakamāoritanga
-2.0030594,-0.34206665,konā
2.1558368,0.184205,taurekareka
-2.5582757,-1.9800289,whakakotahitanga
0.8167835,-3.3294835,nāhinara
-2.6098928,0.15799059,māori_nō_tēhea
-1.9789227,0.1739951,pau_katoa
2.7071862,-1.6026744,peehi
3.1299295,0.19763567,ii
3.160836,-2.8577378,materoa
-1.4205786,-2.163268,ngākaunui
-0.8625673,-1.2702852,pēnā
1.0876445,-0.9401763,parani
1.112103,0.3109929,whakatahi
2.9825745,-2.421739,īhaka
-0.0382402,2.8492572,whakapakoko
-1.8379965,1.82629,parau
3.1164892,-1.6733203,mōhiotia_whānuitia
2.595597,-1.0103296,tāmati_wāka_nene
2.3008745,2.9085917,taha_whakarunga
-1.1145648,1.8243837,tuatara
-1.6100422,2.096215,tūpuhi
-3.2096648,1.1634505,rima_tekau
-0.58231765,1.2902701,awatea
-0.85198605,3.0531087,rama
-0.2775435,2.3617842,mere_pounamu
-1.7306018,-4.638533,white
-1.3297738,-3.9239435,kaihanga
-1.5597076,3.3003972,tukituki
1.9188251,1.6148748,whare_pupuri_taonga
-1.4764596,-2.8724382,hangarau
-1.9774352,-0.6244315,mārire
1.8884705,1.6392218,hōro
-1.0716747,-3.0095181,akoako
2.5139303,2.4757547,taura_here
1.5700831,0.65240806,moutoa
0.50214624,-4.4023776,kirikiti
-2.575881,-1.6451082,ohaoha
-3.8744862,-0.76112795,kāpeneheihana
2.6063302,-0.8186798,kawepō
0.5067309,-4.391115,whutupōro
-1.6907119,-4.011648,takaanui
-1.0941886,3.2238185,kaihopu
-1.2457174,2.8966696,weka
-0.95306987,1.5968641,werohia
-1.7173615,2.9218833,huahua
3.4059913,-1.2834778,hinemoa
-0.052907895,1.449927,whītī
2.461021,1.9763575,kaitāia
0.57972276,-1.6243272,taihoa
3.215364,0.11412308,whakapuakanga
2.2070723,1.5664976,taupiri
0.78144854,-3.429422,mema_paremata
-1.6801726,3.251418,wao
4.1934505,-1.6485184,tuākana
-0.53630275,2.8091142,tārai
-1.4263701,-2.9478447,akomanga
0.5589261,2.3528166,rāpaki
-2.1070704,-2.0989053,huatau
1.4162115,-2.0114007,pūhipi
3.9215362,-1.6209092,uira
1.6930429,0.22953242,taurua
0.84107393,-1.8389366,pūkawa
-0.9003823,-3.4459877,minenga
-3.0531058,-2.0673892,kōwhiri
-2.2601728,0.6837581,itiiti
1.0848651,-0.91554606,karipori
-0.8229949,-3.8550332,whakatangitangi
2.0034022,-2.6159756,tūnuiārangi
3.9032629,-1.8731608,apanui
-3.846552,-1.6341707,kōti_whenua
2.1070566,-1.3741975,rangihiwinui
0.96052104,-3.4800818,ahorangi
-0.8313767,-3.4070117,ngoi
1.1971121,-2.9488208,pēpene
2.4278371,-3.0219812,rotohiko
-2.0642328,2.4357662,utanga
-0.5337017,2.845754,hangaa
-1.8924648,2.7622895,kānga
-1.5013788,-4.2840977,tā_āpirana_ngata
-2.5826285,2.0692282,miraka_kau
-1.972215,2.5404787,tunu_kai
-0.32595122,3.0405326,kari
1.0491433,-2.9108205,kaiwhakawā_matua
2.0310247,2.5066798,whāingaroa
-1.2382338,1.5693929,mārakerake
0.96452874,0.39705738,whakatata
2.7469447,-2.1441257,mangakāhia
1.881774,-2.9676476,karaiti
-2.1851468,-3.4355733,āwaha
2.8839204,1.1454998,whāngārā
-1.6125259,3.270504,paru
-0.9874147,2.790893,auahatia
3.3212388,-1.7985559,tana_taina
-1.5924691,-4.2847266,waka_huia
-0.801079,-2.922314,whakangungua
-1.5826197,3.403292,ngāherehere
-1.7072866,-4.7284603,are
-1.9866778,-2.8111207,whakaemi
-1.2194952,0.9541357,ē
-1.8293587,-2.1427963,mātanga
2.3025506,1.6477334,pipitea
3.0329573,-1.1399243,horonuku
-3.4120424,-2.3384392,tohea
4.1622076,0.33880824,ngāi_tai
2.5777216,-0.7667175,tamaiharanui
2.3938563,-1.0347424,karetai
1.0486916,-2.4371555,piki_tūranga
2.1964235,1.6195511,araroa
-1.9000735,-1.3487657,tauwhāinga
2.7466977,-2.6572587,arapeta
2.715145,-2.7785118,airini
3.3535426,-0.9435007,hīria
-1.6933775,2.4013586,kekeno
-0.9800642,0.74543947,tenei
0.95839953,3.0103693,māra_kai
-0.6745326,1.1937428,whirinaki
-2.4665723,2.1264107,wheketere
0.94052,2.356394,awarua
-0.9958823,1.4558735,whakamataku
2.4991565,1.8768717,aorangi
-3.4034958,-2.3658724,whakamanatia
-0.8230336,3.0656428,whakairia
3.4650748,0.79917,whātonga
2.5581124,-0.31994346,pūtōrino
2.518348,-0.34343395,kōauau
-0.25004268,2.3402534,tokotoko
-3.664066,-0.88871306,whakahokinga
2.9681401,-0.71594465,hikairo
3.440186,-1.7296757,kanawa
-2.9933546,0.6947077,hāwhe
1.4567939,1.498425,tāpuke
-1.881768,1.7996123,whaiwhai
-3.4294794,-2.1856482,whakakorehia
2.0789857,-1.5489564,wiremu_kīngi
4.130919,-1.7786325,taurima
2.4151237,-3.0251615,erueti
-0.4454641,-2.6381238,whiwhinga
1.6451422,-2.8506253,iharaira
-1.5238377,-4.3204436,mātorohanga
2.4145672,-2.8541825,ōriwa
3.5790257,-1.1324314,ruapuke
1.4819729,0.1379887,pukehinahina
3.6068058,-1.7645721,rīria
1.0758083,1.4294789,rātapu
-0.8822742,-3.9312246,kōnohete
3.3382576,-2.2886386,tana_hoa_tāne
1.0313346,-0.93563783,puni_hōia
2.6229942,-2.4405043,niniwa
0.87231994,-1.7868383,waahi
0.9265397,-2.5128045,kauhanganui
2.2712352,-2.446838,hēnare_matua
3.709285,-1.8666192,maraea
3.4991453,-0.77837384,pinepine
-1.3054218,-4.0744085,kōpae
-1.8821937,-1.1305238,arongia
-1.8192079,2.6239886,pī
-1.7849777,0.66437006,taetae
-3.4355073,-1.9153372,hanganga_ture
-3.2001207,-0.4157994,wāwāhi
-3.6297264,-0.95624644,pūtea_taurewa
-2.527392,2.1060114,pāmu_hipi
-0.07932682,2.8626199,iri
3.6792593,-0.41522476,taumau
2.7067153,1.6172782,maunga_tapu
-0.94360155,3.4206944,putunga
-1.9105895,1.8269094,kaipatu_tohorā
-1.1266018,-0.17941275,whakawhitiwhiti
0.51801586,0.50143903,whana
-3.7869925,-0.63874453,utunga
2.3539248,1.7320698,whakaoriori
-1.7407935,0.072756894,auau
-0.21427427,2.4776547,kauae
2.3594773,1.631571,papaiōia
2.9364157,0.8476749,kohu
2.1139662,1.5435903,oreore
1.71487,0.7347589,rotoatara
1.4576977,0.1346994,whakamatea
-2.0658944,-0.26220497,ngau
-2.1198554,-2.4559808,paihere
3.1072822,-0.23729108,roimata
1.2122324,-1.6914248,tona
-2.6096568,-0.7274755,pokanoa
0.29932958,-2.0436215,whakamaumahara
-1.2226448,-1.9258757,manawanui
1.4355611,0.3428363,taui
1.3692598,1.2469705,tangihia
3.361676,-2.2491088,eru
-2.980173,-1.1417778,mahi_tāpoi
0.55429506,0.62719405,pakū
-2.9906728,-1.552862,whakapai_ake
-0.14494783,-0.9490515,ngātahitia
-0.77116656,2.7016666,kaitaka
-2.5601232,2.0559976,kāmura
1.7924075,-2.8901606,tahupōtiki_wiremu_rātana
1.4384086,-1.7437716,wahanui
1.7802141,-1.5216854,rūtene
2.2021668,-2.1456785,pātara
-3.869688,-0.76787025,rārangi_īngoa
0.1797656,-3.452297,komiti_āiwi
2.8799121,-2.786303,erihana
2.4411476,1.5022498,pīhama
-3.8963199,-1.7488643,kaiwhakawā_takiwā
2.3363287,-0.98663884,pātuki
-3.4496787,-2.3206568,whakamanaia
-1.399495,3.2901022,purua
-1.5735314,-1.315685,whakawhiwhi
-1.8594081,2.9155488,paina
-3.1806955,-1.0603745,rāngai
-2.4361882,0.36010104,kapi_katoa
1.8041489,3.125683,arahura
1.7856567,2.8455946,moanaaraukawa
2.141962,1.8885467,hiruhārama
1.2583976,2.9678936,pā_tūwatawata
-1.0664178,3.3653026,poro_rākau
0.58916557,1.2384379,toremi
-2.5199208,-0.5358259,aukatia
2.164272,1.3883307,manutūkē
-1.5916003,3.02952,kōhua
-0.36580747,0.719814,kakenga
3.092666,0.1887528,hine
-3.3811927,-2.2365978,whakahēngia
-2.2748244,-2.659304,ao_hurihuri
-1.6400715,2.842407,kāpia
-1.8975669,2.759171,auahi
3.7677484,-2.0190668,hoa_tāne
-0.1559573,2.958444,taiapa
2.1236887,3.0951915,rū
3.1165845,1.0022788,pūkākī
-1.515005,0.16622609,tārewa
0.5795254,-4.1975527,awherika
0.06418202,2.973907,mahau
